id,speed
180,43.47617856940002
181,46.96283019260004
182,48.274411502499994
183,49.29982403210001
184,42.18448674129999
185,17.637797238499978
186,16.320560769799982
187,39.05681105200003
188,22.690000612
189,47.838090803299984
190,44.72801395710001
191,45.459567406800005
192,40.395003503899986
193,35.36873478909999
194,31.82514742229999
195,30.402913276999993
196,28.5213272099
197,42.75401181329996
198,36.25200239769998
199,47.95929110179995
200,44.3291230777
201,23.7650305362
202,22.28114358000003
203,19.01130720149999
204,18.26784869190001
205,18.259899779000026
206,33.639001005300024
207,34.74166973179999
208,48.50776484889999
209,48.08671923699998
210,45.921247273400006
211,45.92845741550001
212,27.708369832
213,13.730074797900004
214,26.174921545400014
215,26.178108099500015
216,15.433799315180016
217,25.409676684400026
218,40.4780883446
219,48.03475387640004
220,46.5164681516
221,44.21449525490002
222,28.649075962900007
223,16.84346738830001
224,8.853413148780009
225,24.353253955700026
226,42.948879989299975
227,49.32384409830004
228,20.32753240220001
229,23.211212130300012
230,20.238450040899988
231,16.268324283500007
232,39.647290079
233,47.67870350690002
234,46.66473697989993
235,19.03805513610001
236,29.41683847380003
237,24.169967721300004
238,23.94692618039999
239,40.20478952660002
240,29.592410339999986
241,36.11593321119999
242,48.377490806900035
243,48.07332384089996
244,47.61957888300003
245,48.1878442775
246,29.923711319699972
247,23.5383558063
248,22.60804645940001
249,21.696033582500004
250,20.515475193000007
251,30.824349553499978
252,39.686663384699976
253,24.203894012799978
254,28.97642372210001
255,47.07897336499994
256,46.501504750499954
257,44.619618121
258,39.617524467799996
259,41.669298383199965
260,37.74178587109998
261,31.13967857640002
262,38.48533202420005
263,42.718220320300006
264,29.15533537150002
265,41.370360131100036
266,47.60488515900002
267,44.19040831850003
268,17.4883210272
269,21.912637524599994
270,18.787128090099994
271,18.907747803199992
272,18.632448293170004
273,15.46414174031999
274,45.46273527879999
275,47.30574768819998
276,47.672425220700035
277,47.445639907099995
278,27.312035363399993
279,19.169963225800004
280,16.031184916800015
281,24.85520623930001
282,23.00672934429999
283,19.79554393890001
284,15.714268448540013
285,14.193429979040001
286,48.61623013769998
287,47.70255421859997
288,20.542593054199987
289,23.511397112399987
290,20.714216931700008
291,16.144196049
292,16.88597910562999
293,30.118201600799964
294,45.182149112699975
295,48.352756668700025
296,48.006117594499955
297,38.77978269269998
298,21.74725322530001
299,37.237902070599986
300,26.700654755800002
301,23.301000477200006
302,30.200820113200006
303,44.68359246139997
304,45.57533261150001
305,48.10245900519997
306,48.05060083970002
307,47.95082513350003
308,45.16559917070006
309,37.71463754869999
310,19.31384707770002
311,16.15914684972001
312,43.65493776059998
313,39.96086655279999
314,42.16090922020004
315,49.528759229100025
316,47.25752038549997
317,40.28413250830002
318,37.70766563219998
319,35.18304016600005
320,42.55611957749997
321,45.27535243409997
322,46.92480890279999
323,45.52688816000003
324,45.616539716100014
325,45.3149670514
326,43.130801946200016
327,42.307010829600024
328,43.14756983759999
329,41.73450144729999
330,42.11547978009996
331,40.593007885899986
332,42.57318022710001
333,39.756679620600025
334,40.08552138619998
335,45.11174144839996
336,46.86906281989998
337,46.678669664699974
338,18.355650347100017
339,22.216573996800026
340,23.027510191900006
341,29.668519035800028
342,46.24873924059998
343,46.375633875700025
344,48.45664016270003
345,47.819240456499976
346,46.787462111799975
347,20.296861877999994
348,41.75232231890007
349,48.69035261969997
350,48.20623398799995
351,47.39467407179999
352,32.755917755800006
353,17.1220992556
354,25.848911892200007
355,18.04767660429998
356,20.265249547699963
357,22.77483875259999
358,36.92568939369995
359,44.4623202395
360,46.14248751709997
361,48.14959060719996
362,16.40034521510001
363,27.88210752579999
364,19.822532643699994
365,18.302681255999975
366,15.654430918440013
367,25.40248563779999
368,42.486679214900015
369,49.03767143230002
370,49.23475000320004
371,48.826280223599994
372,48.67146833200004
373,19.507518610699996
374,22.62409692589997
375,10.84370738823
376,20.227504672500018
377,33.8871461953
378,36.48018199369996
379,48.76729136799998
380,32.720268187999984
381,18.961689070799988
382,20.26908414229998
383,32.71880247129998
384,47.57365200989999
385,48.506429648899974
386,48.11731632889998
387,45.04176213350001
388,41.74370412380004
389,40.37783977819997
390,38.287625245299964
391,37.8271217561
392,47.15763003710003
393,47.51842584760005
394,47.23692896070001
395,15.86247261010001
396,16.447541155979994
397,28.358178968300017
398,26.005426430800007
399,16.937221517800005
400,15.10754177807
401,36.2290558637
402,41.54940817819999
403,47.96535403009999
404,46.253861029799964
405,43.215959264100036
406,31.767554692799973
407,17.962084305660017
408,21.272892079099993
409,18.260513682600006
410,16.218254258629983
411,12.981936831869998
412,45.52164364560001
413,42.09461067690002
414,45.804222888600016
415,48.61326442329998
416,47.92893879669997
417,47.27563591520001
418,47.563472175199976
419,30.69145350349997
420,19.278021130499976
421,11.273852809200003
422,45.8802990744
423,42.45808939
424,48.84812726350002
425,49.130550484500006
426,44.80542396870003
427,27.406989369
428,24.936468523200006
429,40.864983302999995
430,41.102031865
431,49.166228022900015
432,47.076262292799974
433,44.15326911980001
434,30.59861417179999
435,32.83855333199999
436,24.969328487099997
437,25.04869486530002
438,48.556203232800016
439,47.7710199931
440,48.7837004114
441,41.1560663576
442,34.312414175799994
443,36.070983167700035
444,35.709544501100005
445,37.00727445840003
446,36.79982255860002
447,36.51621826819999
448,45.38849215580003
449,45.30985293960001
450,43.79337181290004
451,43.10786114320002
452,42.56982987650004
453,43.75365283920004
454,43.50992834820002
455,41.27828294599999
456,40.103377885499974
457,42.07076080729995
458,48.661134621300015
459,49.08240955999999
460,34.98999209019997
461,24.109917431899998
462,25.34499868929999
463,25.03032608880001
464,34.94714641890001
465,33.533178067400016
466,47.57878976250003
467,48.73012786859997
468,46.25029644549998
469,44.426546511400005
470,14.082526776099998
471,16.30368937808001
472,18.717750806000012
473,17.8207239943
474,9.875492162779993
475,16.217735520800016
476,47.34912467209996
477,43.65280494229999
478,34.59134545710003
479,18.707340407400014
480,23.45996930410001
481,16.466153784399978
482,16.701116733900026
483,46.58380880049998
484,46.81613077459997
485,46.24072575259993
486,24.849558138500026
487,31.60575226680003
488,20.104686076900016
489,11.192394051879996
490,10.523558760209994
491,34.25159569700002
492,40.62895852499991
493,47.598317539300005
494,47.22179185389999
495,46.24523750129999
496,20.826886378799976
497,24.82344777010002
498,40.30735104940002
499,48.446886739400014
500,47.53266226050001
501,48.4157150965
502,48.0164624736
503,46.73696590090003
504,35.69262962140002
505,32.017704071100006
506,26.30123139710001
507,25.670074395599983
508,26.882952042999992
509,41.09253046829996
510,46.44374692940001
511,45.948708363199984
512,45.33983383740005
513,45.03772187530003
514,45.02067307289996
515,44.037993575600034
516,41.75826331389997
517,41.68595093879996
518,47.21205005400001
519,46.580675821900016
520,16.190743625700012
521,20.924237129300014
522,21.620256409400007
523,16.261574446519987
524,13.473288257120009
525,43.51671180920003
526,48.847508065799964
527,48.54390966279996
528,48.21512426029999
529,28.51705999350002
530,15.785320708700008
531,26.96353767810003
532,20.402270916900015
533,14.370939776829982
534,15.107953682439986
535,46.93552488239995
536,29.032942232500012
537,17.370792969100012
538,17.29724755060001
539,17.484941089800014
540,12.748096899279995
541,14.26808926589999
542,44.87377435360001
543,43.35736893700004
544,47.37703019490005
545,46.33581291129999
546,12.496429512399994
547,19.329780102099996
548,21.25954146399999
549,19.756462286299993
550,16.210405030599997
551,39.64294062429997
552,44.99036728540002
553,48.37784815390001
554,48.61803044830001
555,44.12239100670003
556,27.132089306799998
557,21.443755968500014
558,21.193436350999992
559,23.6130704926
560,17.074264942
561,17.88809468449999
562,18.5925247234
563,17.744692277200013
564,15.021495521989989
565,13.854863789440012
566,45.788904789200025
567,38.82401329310002
568,41.35439933590006
569,50.01875333859996
570,47.92400141789999
571,32.178146515500025
572,42.715847416500026
573,48.13615168290002
574,48.40038323720001
575,48.77802411300001
576,46.99465849449997
577,45.27879379960004
578,42.255008283399995
579,43.63424473349999
580,43.52510415869999
581,38.758162686300004
582,49.52681045600003
583,47.871146521600025
584,15.747847678600015
585,18.51580004829997
586,26.292374132100008
587,25.57158314410001
588,19.583618289299977
589,20.168023951500015
590,20.889721680300017
591,18.834265554699996
592,47.958191644900026
593,48.64119961889998
594,48.43168421890007
595,47.499384683200006
596,44.6018355737
597,29.447713643399982
598,25.44503954210001
599,17.85192171219998
600,12.084870040489998
601,47.93791357890004
602,47.410599974399986
603,44.004270713899984
604,13.96108626129998
605,19.994861566
606,38.8078838063
607,42.8743327477
608,49.48804667060003
609,49.18341765800001
610,48.32862518970007
611,47.481426114799994
612,44.72594238090003
613,15.6681034269
614,21.75347874249998
615,18.63868549879998
616,20.192731067600004
617,23.00224787109999
618,14.281939699660027
619,22.290990403100018
620,44.75133556519999
621,49.4914695966
622,50.0465347321
623,48.39240532680001
624,45.29307450070005
625,22.624588346600003
626,17.82618039920002
627,15.787609147200001
628,17.28740080910001
629,10.979540355210002
630,21.176258346700024
631,49.86826259270002
632,47.17165091470005
633,47.45137020369994
634,42.165801868499976
635,28.81192450149998
636,21.929048629800008
637,48.49467002510001
638,49.00709008610001
639,47.50403381339999
640,40.813386136100014
641,41.839702775499966
642,41.73178079149999
643,36.1219899938
644,34.029994688399974
645,39.095602717000006
646,36.81375859260006
647,46.407737805099984
648,47.44976179470002
649,46.650081117899944
650,44.84327242250005
651,17.118549636100017
652,19.787664224299977
653,13.001901165260003
654,18.179448113600014
655,47.31396526989999
656,47.784215563900005
657,47.619780570800025
658,46.855820083399976
659,46.462077336099966
660,43.11146551450001
661,17.944209668400013
662,23.14080894349999
663,17.204096631799995
664,17.594829815799994
665,20.9868057395
666,18.906256830739995
667,11.244557574460002
668,45.237374978000005
669,40.116686062600024
670,45.43265867089998
671,47.28594546489999
672,44.025259611499976
673,24.66315541940001
674,17.1669166567
675,30.42028810850002
676,48.91901872960004
677,48.888941105100024
678,46.404664542400006
679,15.08565472429999
680,24.281298091499995
681,18.343963050400006
682,22.51266391919999
683,16.816626210019994
684,44.939091799100034
685,47.83248378929999
686,47.59188471940001
687,46.9518383246
688,44.866402226800034
689,27.399475541999994
690,18.867599798399976
691,25.04495314380003
692,16.019400433100003
693,14.538608144499994
694,48.925262034000035
695,47.58004773239999
696,39.582273189100036
697,26.231398705800007
698,24.84006575299999
699,19.170288524000014
700,17.1959961194
701,18.5840246373
702,41.441282108200014
703,44.640773918300034
704,47.76504653070004
705,48.027975907800055
706,45.477781956300035
707,45.75598596080002
708,44.115737054200025
709,39.7953144823
710,39.601431561199995
711,41.21457588899999
712,40.88542676120001
713,38.425389512499976
714,36.94795288209998
715,44.48581978369995
716,38.95949810809998
717,46.13918427280006
718,46.89431459820002
719,29.1518601648
720,14.5226723378
721,14.480259064909983
722,11.952383862789995
723,45.50381119149996
724,46.28610513890009
725,46.85683166969998
726,45.9704695427
727,26.083211660699984
728,15.196029243090017
729,16.510913147600007
730,12.148652983069997
731,44.86648915420002
732,47.35979625160001
733,48.66670150960002
734,44.250286503999995
735,13.703248243100001
736,13.04894299725999
737,14.674777426399984
738,14.781542226060008
739,11.008928040800008
740,34.47490596350002
741,46.25753455809998
742,47.38510625350002
743,47.70270051580002
744,47.82125091060003
745,22.312603485599997
746,20.17939005269998
747,24.63352723520001
748,21.849215364999996
749,15.424810985590002
750,16.45131870949999
751,15.007987146939998
752,43.70622869839995
753,48.680782421700066
754,47.659921039000004
755,46.128694561399996
756,46.128851901100035
757,18.186056961000002
758,18.188411982399987
759,16.466781214499978
760,17.40865140516999
761,11.93623954144001
762,24.0516590271
763,44.07716237990003
764,35.936565371499995
765,39.90470636870002
766,49.381844743600006
767,48.052640494100004
768,42.75291815650004
769,22.94481429990002
770,18.140618782599983
771,20.821312073599987
772,34.70748911300004
773,46.810211147
774,46.15878519999998
775,45.553773366399994
776,45.25406419000005
777,45.790768590999996
778,41.31964912449995
779,37.394665886199974
780,47.53897278309995
781,48.34125035809994
782,47.90851614389998
783,16.64760814569999
784,15.90189255990001
785,16.920228199400004
786,14.212152602099996
787,15.483030380300008
788,12.502034989929987
789,22.845503449900008
790,48.55868166429994
791,48.9173579378
792,46.896481979300006
793,46.842200582400025
794,23.62421319840001
795,21.828784498900003
796,15.893129212499998
797,12.819924218719992
798,22.770712778100005
799,46.84837801909996
800,26.663877525799986
801,13.785333083400001
802,19.957532409700015
803,15.04204638879998
804,13.267358744950007
805,11.81895381711
806,35.16121143359994
807,44.888950709999975
808,48.41619979810003
809,48.07953169500002
810,47.3216080205
811,46.633286431299986
812,27.427766285299985
813,14.176282357100009
814,18.60136905059999
815,15.229357641699984
816,20.789542126499995
817,42.1544619595
818,37.390882168599965
819,48.67629842710002
820,46.53169477179997
821,34.492140069599984
822,40.76119360929999
823,26.414439434199995
824,26.340232950400004
825,26.46261847140002
826,48.43988727990002
827,47.35966473230002
828,33.605214102399984
829,34.21699111180003
830,36.644164127900034
831,33.30462509680003
832,39.01320112209998
833,31.904986020500008
834,47.50394884040003
835,46.101071314799995
836,43.37599803219999
837,42.75503570070005
838,39.43662007859997
839,39.60470256710001
840,47.756305242799996
841,49.198965247099956
842,48.334507046000006
843,41.47476192599997
844,26.693328856099996
845,20.666769155900006
846,31.815105896199995
847,41.24321351160002
848,49.08637212490001
849,48.53771419990002
850,48.1449500393
851,17.69534784949998
852,24.46049910960002
853,25.722444089999986
854,19.421303365999993
855,20.87428068156
856,19.345748323600002
857,41.842800390600026
858,46.29917957830002
859,47.3619629849
860,46.9947296346
861,46.76797904379999
862,15.247192535439993
863,23.008383216200023
864,22.691596752800013
865,18.89614930240002
866,26.415241380600005
867,45.342612718699996
868,43.362005982599975
869,48.74151658610001
870,47.021132751400025
871,33.850182104000005
872,27.82102794949998
873,22.0971500938
874,42.93683157989995
875,46.013420437899995
876,48.571481697100005
877,48.7088036478
878,46.580694791899994
879,17.759286616999987
880,12.974672803269996
881,9.515796951820002
882,21.207065731800007
883,44.625648998799996
884,38.30826265560002
885,47.68333280900005
886,48.777400903299984
887,48.60210066669997
888,48.31414848449997
889,47.774967802799964
890,40.2508854499
891,20.840347990899986
892,22.15376717273
893,20.40264820635002
894,37.41242291499998
895,47.7911107395
896,44.039813981700014
897,42.51932755679998
898,44.03447234080003
899,43.49948990910002
900,46.827674480200024
901,47.48886853060002
902,46.06677918899999
903,25.813263972900014
904,13.57845023018
905,20.76465024709999
906,22.988246704599998
907,19.504363323099984
908,19.642851122400003
909,15.92308504356001
910,33.59212691929999
911,46.37789485060001
912,46.19716085850005
913,45.95977235479997
914,46.054483376800015
915,23.677199745000003
916,21.330698494499988
917,18.01385087890001
918,21.11735634169997
919,14.520569234460003
920,47.393488621100005
921,47.692042633999975
922,47.6564099623
923,13.367472718909989
924,21.98924407100001
925,19.87485788609999
926,14.875116892700005
927,17.70147017139998
928,10.987059511520004
929,8.651084819500005
930,20.10617221490001
931,32.82214507270002
932,43.87394683860001
933,48.13616601209996
934,14.029200329100005
935,20.26593088189998
936,19.484089740999973
937,13.902995480479985
938,11.360340236910003
939,19.85302581610001
940,43.037408937500004
941,48.304264673
942,49.080520896100005
943,47.205228464799994
944,47.11094887660001
945,30.993936731399973
946,14.597456617280015
947,23.777936041300006
948,21.803216103600022
949,15.554631150999992
950,39.1121608914
951,47.70702589189998
952,49.05661789480001
953,47.05679032189998
954,41.813762149999974
955,24.61867660489999
956,24.38577945840002
957,16.221802747599995
958,38.252394046599996
959,37.702274225000004
960,44.32669303289998
961,47.078723787999955
962,46.98771815270003
963,45.8480386642
964,43.88905825230001
965,42.60901846470002
966,41.15399152170002
967,39.249183099400035
968,41.84720757400003
969,40.14580642330002
970,38.36796232529997
971,37.030385509999995
972,45.96717254640002
973,13.868521332999991
974,17.863183471200003
975,23.262966644499993
976,18.36969804330001
977,15.9669016193
978,17.740571342059987
979,11.35942874772
980,11.392448296630004
981,19.24992566270001
982,47.07541003560001
983,48.53317007850001
984,49.15570823899997
985,46.50562568680002
986,26.116884190999983
987,16.248379087800014
988,13.748127150760011
989,12.423638324649998
990,34.00882837009997
991,45.60748252829998
992,49.96909099070003
993,46.64312610060003
994,47.6238513218
995,46.94061810639998
996,30.888056642899986
997,16.458880428900006
998,15.612611940899994
999,22.75728234050002
1000,19.569717407800002
1001,16.059537950899987
1002,17.408648521700016
1003,11.32360856086
1004,19.155640986100003
1005,45.227886934099985
1006,48.747287495699986
1007,47.00463917799998
1008,44.85556182420001
1009,30.2569637807
1010,17.897011766899976
1011,17.561911787840007
1012,11.632845984469991
1013,10.33424614225002
1014,45.06263978549999
1015,48.43008582270003
1016,46.50372881439999
1017,28.660729020199998
1018,18.50738557139998
1019,30.149648674799995
1020,15.110025842599988
1021,16.059005621999994
1022,10.383206199600005
1023,35.60629133270002
1024,44.85706028950001
1025,37.56190780499997
1026,47.59585395060001
1027,27.17873361320002
1028,20.691616009999994
1029,18.23791533790001
1030,16.57113808469999
1031,15.105125029399998
1032,16.16210649479999
1033,41.791254839899985
1034,39.36270935010001
1035,43.87739004290004
1036,48.0294856773
1037,47.718185183999985
1038,42.62598334380002
1039,43.43398077060003
1040,41.506251166600016
1041,36.454700562399964
1042,32.78099510639999
1043,35.82971106660004
1044,44.456209574800006
1045,39.33757742300003
1046,34.9865870072
1047,47.97699466650005
1048,45.59278249319999
1049,47.10050193319999
1050,27.135608913500015
1051,18.9322314591
1052,16.052652827100015
1053,10.109752114189993
1054,47.60053265369996
1055,48.38621516960002
1056,47.69577489230003
1057,46.843438878600026
1058,44.28232120040003
1059,13.31248097208
1060,18.845916965600008
1061,19.625768590399996
1062,10.187854762039997
1063,34.621108633200016
1064,44.42226464520004
1065,41.475736979500006
1066,48.795581116300006
1067,47.661294111000025
1068,48.43381167510002
1069,47.009507010199975
1070,46.81531353320003
1071,43.303704031499976
1072,12.452443936680005
1073,15.890004768700008
1074,12.779505729199998
1075,19.742631313499977
1076,32.55213569270002
1077,48.94309452719999
1078,44.53572711650001
1079,12.193954884399998
1080,19.055421958119993
1081,14.741683722999985
1082,14.402268952419995
1083,11.472900395590003
1084,41.747975945699984
1085,37.96291265349999
1086,43.372299203999994
1087,47.23587453530003
1088,18.165853674600015
1089,12.480270491460006
1090,34.812027782999984
1091,34.6455796477
1092,49.020217173999974
1093,47.79690968030001
1094,47.829692346499996
1095,41.948925415400026
1096,25.967315571299995
1097,20.922964933100015
1098,15.598821775699989
1099,16.142263141800004
1100,16.811490073099996
1101,33.68452885220003
1102,41.3613289144
1103,37.45248971570001
1104,27.469837639999977
1105,32.6658968959
1106,47.519854337399984
1107,47.614910567399996
1108,44.55570572519998
1109,42.27791834960002
1110,41.380127485500026
1111,38.69329422610003
1112,36.94119978480003
1113,42.6649267713
1114,44.9224753358
1115,48.878464506
1116,47.474950167300015
1117,46.20557726550003
1118,25.012573254000007
1119,22.17496670626
1120,37.85998279469997
1121,41.3461479006
1122,46.76125856929997
1123,49.79146517730001
1124,44.532593588099964
1125,27.99370318420003
1126,28.347356703400013
1127,27.49125719959999
1128,32.480680227900024
1129,33.995354627199994
1130,44.856466713200064
1131,47.61268362179999
1132,46.95516302609996
1133,44.43551435149999
1134,30.732433599899995
1135,19.035368694299983
1136,21.29671359959999
1137,17.784163399800008
1138,19.200183701899988
1139,14.14893241056999
1140,43.990287594299986
1141,40.90477848470002
1142,47.97870342509999
1143,48.57457045789995
1144,46.53471504520001
1145,27.107849820500014
1146,19.988445916500016
1147,19.308722039800006
1148,46.27367183469998
1149,44.03724053819999
1150,16.5247668902
1151,23.11602921219999
1152,24.652272696600015
1153,16.339053446799998
1154,17.936676844199994
1155,13.578312980350013
1156,12.457820982859992
1157,25.97021321109999
1158,37.639793132400015
1159,37.3115074394
1160,46.92974728730002
1161,47.227048642799964
1162,48.08705422310002
1163,47.34363439030001
1164,28.43237782169995
1165,20.149549204300005
1166,24.181115204099992
1167,19.840892308999997
1168,45.27181557789995
1169,47.6672878386
1170,46.5003146924
1171,41.57576856679999
1172,34.921143285199996
1173,36.751597003000015
1174,46.51826132890003
1175,47.02134634330004
1176,47.543370596299994
1177,24.997983228100008
1178,14.592173540500013
1179,19.611300136959986
1180,18.112234237199992
1181,16.164597130500002
1182,11.97457320189999
1183,43.530787328
1184,42.02462560099998
1185,47.056603100700016
1186,46.444854844200016
1187,46.678227699799976
1188,24.391084879000005
1189,19.361732757499986
1190,17.306734589999987
1191,21.001133369699986
1192,33.94490043709996
1193,42.88276402809996
1194,47.1193998546
1195,46.662253141400015
1196,45.95675707759997
1197,43.8972496618
1198,25.078883258899992
1199,44.40245787500002
1200,48.73819622309998
1201,47.434205679500025
1202,44.055237517
1203,17.093201828599998
1204,21.940018281100016
1205,19.657192676099996
1206,19.41997678199999
1207,10.370930824180004
1208,20.49217364759998
1209,37.91853474490001
1210,46.7718193325
1211,44.05747442810003
1212,15.098225720999999
1213,14.78110904909999
1214,18.876861863
1215,19.619730767799982
1216,47.564768762599996
1217,49.29837628189996
1218,47.68417826509997
1219,42.322895703200004
1220,23.15699758970001
1221,25.274632234500007
1222,18.127702234100013
1223,17.66952208429999
1224,16.475690577749994
1225,14.747848743150007
1226,16.136188941400007
1227,37.31159509589999
1228,33.54807587600002
1229,35.11062899829999
1230,48.386070715099976
1231,48.28179316600001
1232,40.95410883769998
1233,38.224739046399975
1234,38.59263519619999
1235,46.6279087367
1236,12.697237882299985
1237,19.8910577434
1238,15.54993462471
1239,10.680929431310016
1240,20.5069443098
1241,44.2937081565
1242,41.83607614160002
1243,42.90734235329998
1244,48.867383936500026
1245,46.545197783700004
1246,17.531400981900003
1247,22.6405402844
1248,23.5826112831
1249,12.637728114630011
1250,45.25559006450001
1251,48.654788785900024
1252,46.32069334020003
1253,46.36603860310001
1254,25.611094538300012
1255,15.802456359099981
1256,18.137381130999998
1257,42.52318848889996
1258,47.86508228459995
1259,47.1321609184
1260,46.92756533119995
1261,44.546272498899974
1262,29.180406760999986
1263,22.264602281700004
1264,19.73751738800002
1265,19.47517254640001
1266,16.47905964079998
1267,17.62592158359998
1268,21.63724650550002
1269,48.552303532799996
1270,47.772594784099994
1271,49.06407221780003
1272,44.470359195699956
1273,17.328195969280017
1274,17.313705864199974
1275,17.910566135500005
1276,17.434071392299995
1277,11.9194023844
1278,20.59008641940001
1279,33.99641303230004
1280,45.117271487800046
1281,38.779146502900005
1282,46.93008978499999
1283,47.125664564399976
1284,47.645878206000035
1285,23.99518387620001
1286,25.671445234700027
1287,22.283345130399994
1288,23.48267205619999
1289,22.384725618800005
1290,34.86431166049997
1291,47.723191560099984
1292,45.5689723577
1293,45.09980052670001
1294,41.15895689479999
1295,41.86736510320004
1296,40.45530167469997
1297,36.09376998820005
1298,43.10031365220002
1299,46.709925199200015
1300,46.099550199500015
1301,45.15789830370006
1302,21.431113985799993
1303,11.272740987869993
1304,18.892009098300008
1305,47.433690348600024
1306,47.747353493399984
1307,46.97565228110001
1308,46.78720581050002
1309,39.65148902749996
1310,30.1894890244
1311,33.24299097879999
1312,25.443467662900016
1313,26.607271462700012
1314,20.817816288899994
1315,35.67306716529999
1316,35.42337895379999
1317,40.521064778999985
1318,41.51188278480004
1319,47.30296792110002
1320,47.394226555700016
1321,44.94229580310002
1322,16.462560039700005
1323,16.866021070099986
1324,19.826598285800014
1325,25.063252697700023
1326,47.58414785940003
1327,21.786231286999996
1328,19.4486070366
1329,16.71200019389999
1330,16.900552845900012
1331,13.71023421407
1332,20.03613063149998
1333,33.28954246880001
1334,36.19704624549999
1335,48.913218186799995
1336,46.37424606399999
1337,43.727569122099986
1338,17.457225418500013
1339,17.96502795289998
1340,17.97213921879998
1341,16.720220779500014
1342,49.84511653829999
1343,48.174607365099995
1344,42.06868346580005
1345,28.778038892699982
1346,24.32252829479999
1347,19.649010328249997
1348,18.29781337504998
1349,39.51154970670001
1350,36.12723045289997
1351,40.65618032639997
1352,42.149400185799976
1353,38.593604090699976
1354,39.98222463750003
1355,37.8538066149
1356,43.11744005419995
1357,34.48923228830004
1358,47.37166866960002
1359,26.069952917000013
1360,21.971551471299986
1361,24.686180830699996
1362,18.125783295599987
1363,14.146583284499991
1364,15.652315926100009
1365,11.495985520370006
1366,12.28970195948
1367,35.08569253419998
1368,47.415717101500015
1369,27.81201112629997
1370,22.817828969199976
1371,16.345036869199976
1372,11.365756682880003
1373,40.89209154239996
1374,48.08299808610003
